event_id,timestamp,event_type,transaction_id,customer_id,provider,severity,metadata
EVT_0016723,2026-08-25 14:15:00,PROVIDER_DEGRADATION,,SYSTEM_TELEMETRY,Provider_A,CRITICAL,"{""incident_reason"": ""PROVIDER_TIMEOUT"", ""detail"": ""Upstream Banking Switch Gateway 504 Timeout Surge"", ""p99_latency_ms"": 11978, ""error_rate_pct"": 32.7, ""affected_routes"": [""HDFC_NETBANKING"", ""SBI_UPI_SWITCH"", ""ICICI_CARDS""], ""recommended_switch"": ""Provider_B""}"
EVT_0016724,2026-08-25 14:19:17,PAYMENT_RECOVERED,TXN_097627,CUST_21871,Provider_B,INFO,"{""recovered_amount"": 4672.63, ""recovery_channel"": ""AUTONOMOUS_SMART_RETRY"", ""time_to_recover_minutes"": 111, ""settlement_status"": ""CONFIRMED""}"
EVT_0016725,2026-08-25 14:20:24,PAYMENT_FAILED,TXN_097750,CUST_22622,Provider_A,ERROR,"{""failure_reason"": ""PROVIDER_TIMEOUT"", ""amount"": 8745.28, ""payment_method"": ""NET_BANKING"", ""retry_count"": 1, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0016726,2026-08-25 14:22:26,PAYMENT_RECOVERED,TXN_097742,CUST_10650,Provider_A,INFO,"{""recovered_amount"": 3442.57, ""recovery_channel"": ""AUTONOMOUS_SMART_RETRY"", ""time_to_recover_minutes"": 11, ""settlement_status"": ""CONFIRMED""}"
EVT_0016727,2026-08-25 14:22:32,PAYMENT_FAILED,TXN_097751,CUST_03260,Provider_B,ERROR,"{""failure_reason"": ""PROVIDER_TIMEOUT"", ""amount"": 15499.52, ""payment_method"": ""UPI"", ""retry_count"": 0, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0016728,2026-08-25 14:25:24,PAYMENT_RETRY,TXN_097750,CUST_22622,Provider_A,INFO,"{""attempt_number"": 1, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""PROVIDER_TIMEOUT""}"
EVT_0016729,2026-08-25 14:27:06,PAYMENT_FAILED,TXN_097758,CUST_19588,Provider_A,ERROR,"{""failure_reason"": ""PROVIDER_TIMEOUT"", ""amount"": 10660.96, ""payment_method"": ""UPI"", ""retry_count"": 0, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0016730,2026-08-25 14:30:00,PROVIDER_DEGRADATION,,SYSTEM_TELEMETRY,Provider_A,CRITICAL,"{""incident_reason"": ""PROVIDER_TIMEOUT"", ""detail"": ""Upstream Banking Switch Gateway 504 Timeout Surge"", ""p99_latency_ms"": 10337, ""error_rate_pct"": 34.2, ""affected_routes"": [""HDFC_NETBANKING"", ""SBI_UPI_SWITCH"", ""ICICI_CARDS""], ""recommended_switch"": ""Provider_B""}"
EVT_0016731,2026-08-25 14:30:09,PAYMENT_FAILED,TXN_097761,CUST_22992,Provider_A,WARNING,"{""failure_reason"": ""PROVIDER_TIMEOUT"", ""amount"": 5373.63, ""payment_method"": ""UPI"", ""retry_count"": 0, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0016732,2026-08-25 14:31:37,PAYMENT_FAILED,TXN_097765,CUST_23036,Provider_A,WARNING,"{""failure_reason"": ""PROVIDER_TIMEOUT"", ""amount"": 2906.62, ""payment_method"": ""DEBIT_CARD"", ""retry_count"": 1, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0016733,2026-08-25 14:35:24,PAYMENT_RECOVERED,TXN_097750,CUST_22622,Provider_A,INFO,"{""recovered_amount"": 8745.28, ""recovery_channel"": ""AUTONOMOUS_SMART_RETRY"", ""time_to_recover_minutes"": 15, ""settlement_status"": ""CONFIRMED""}"
EVT_0016734,2026-08-25 14:36:38,PAYMENT_FAILED,TXN_097769,CUST_11845,Provider_A,ERROR,"{""failure_reason"": ""PROVIDER_TIMEOUT"", ""amount"": 14574.87, ""payment_method"": ""NET_BANKING"", ""retry_count"": 0, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0016735,2026-08-25 14:40:30,PAYMENT_FAILED,TXN_097773,CUST_16489,Provider_A,ERROR,"{""failure_reason"": ""PROVIDER_TIMEOUT"", ""amount"": 3284.92, ""payment_method"": ""UPI"", ""retry_count"": 1, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0016736,2026-08-25 14:42:30,PAYMENT_FAILED,TXN_097775,CUST_11425,Provider_A,WARNING,"{""failure_reason"": ""PROVIDER_TIMEOUT"", ""amount"": 1750.98, ""payment_method"": ""NET_BANKING"", ""retry_count"": 0, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0016737,2026-08-25 14:42:37,PAYMENT_RETRY,TXN_097765,CUST_23036,Provider_A,INFO,"{""attempt_number"": 1, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""PROVIDER_TIMEOUT""}"
EVT_0016738,2026-08-25 14:44:30,PAYMENT_RETRY,TXN_097773,CUST_16489,Provider_A,INFO,"{""attempt_number"": 1, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""PROVIDER_TIMEOUT""}"
EVT_0016739,2026-08-25 14:45:00,PROVIDER_DEGRADATION,,SYSTEM_TELEMETRY,Provider_A,CRITICAL,"{""incident_reason"": ""PROVIDER_TIMEOUT"", ""detail"": ""Upstream Banking Switch Gateway 504 Timeout Surge"", ""p99_latency_ms"": 10878, ""error_rate_pct"": 34.1, ""affected_routes"": [""HDFC_NETBANKING"", ""SBI_UPI_SWITCH"", ""ICICI_CARDS""], ""recommended_switch"": ""Provider_B""}"
EVT_0016740,2026-08-25 14:48:51,PAYMENT_FAILED,TXN_097780,CUST_13139,Provider_A,ERROR,"{""failure_reason"": ""PROVIDER_TIMEOUT"", ""amount"": 6121.13, ""payment_method"": ""DEBIT_CARD"", ""retry_count"": 0, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0016741,2026-08-25 14:53:31,PAYMENT_FAILED,TXN_097786,CUST_09597,Provider_B,WARNING,"{""failure_reason"": ""BANK_TIMEOUT"", ""amount"": 3524.5, ""payment_method"": ""NET_BANKING"", ""retry_count"": 0, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0016742,2026-08-25 14:57:49,PAYMENT_FAILED,TXN_097791,CUST_15539,Provider_B,ERROR,"{""failure_reason"": ""BANK_TIMEOUT"", ""amount"": 9220.48, ""payment_method"": ""CREDIT_CARD"", ""retry_count"": 0, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0016743,2026-08-25 15:00:00,PROVIDER_DEGRADATION,,SYSTEM_TELEMETRY,Provider_A,CRITICAL,"{""incident_reason"": ""PROVIDER_TIMEOUT"", ""detail"": ""Upstream Banking Switch Gateway 504 Timeout Surge"", ""p99_latency_ms"": 12313, ""error_rate_pct"": 45.1, ""affected_routes"": [""HDFC_NETBANKING"", ""SBI_UPI_SWITCH"", ""ICICI_CARDS""], ""recommended_switch"": ""Provider_B""}"
EVT_0016744,2026-08-25 15:02:47,PAYMENT_FAILED,TXN_097793,CUST_11816,Provider_A,WARNING,"{""failure_reason"": ""PROVIDER_TIMEOUT"", ""amount"": 3917.36, ""payment_method"": ""DEBIT_CARD"", ""retry_count"": 0, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0016745,2026-08-25 15:10:46,PAYMENT_FAILED,TXN_097805,CUST_21292,Provider_A,WARNING,"{""failure_reason"": ""PROVIDER_TIMEOUT"", ""amount"": 7684.1, ""payment_method"": ""NET_BANKING"", ""retry_count"": 0, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0016746,2026-08-25 15:14:32,PAYMENT_RECOVERED,TXN_097751,CUST_03260,Provider_B,INFO,"{""recovered_amount"": 15499.52, ""recovery_channel"": ""AUTONOMOUS_SMART_RETRY"", ""time_to_recover_minutes"": 52, ""settlement_status"": ""CONFIRMED""}"
EVT_0016747,2026-08-25 15:15:00,PROVIDER_DEGRADATION,,SYSTEM_TELEMETRY,Provider_A,CRITICAL,"{""incident_reason"": ""PROVIDER_TIMEOUT"", ""detail"": ""Upstream Banking Switch Gateway 504 Timeout Surge"", ""p99_latency_ms"": 15353, ""error_rate_pct"": 37.8, ""affected_routes"": [""HDFC_NETBANKING"", ""SBI_UPI_SWITCH"", ""ICICI_CARDS""], ""recommended_switch"": ""Provider_B""}"
EVT_0016748,2026-08-25 15:16:51,CHECKOUT_ABANDONED,,CUST_10419,Provider_A,WARNING,"{""abandoned_step"": ""MANDATE_AUTHORIZATION"", ""cart_value"": 4841.44, ""device_type"": ""MOBILE_APP"", ""intent_score"": 0.76, ""recovery_channel_suggested"": ""WHATSAPP_SAVED_CART_LINK""}"
EVT_0016749,2026-08-25 15:17:12,CHECKOUT_ABANDONED,,CUST_05973,Provider_C,WARNING,"{""abandoned_step"": ""CARD_CVV_STEP"", ""cart_value"": 3010.21, ""device_type"": ""MOBILE_WEB"", ""intent_score"": 0.76, ""recovery_channel_suggested"": ""WHATSAPP_SAVED_CART_LINK""}"
EVT_0016750,2026-08-25 15:22:33,PAYMENT_FAILED,TXN_097815,CUST_14946,Provider_C,ERROR,"{""failure_reason"": ""NETWORK_ERROR"", ""amount"": 8328.8, ""payment_method"": ""NET_BANKING"", ""retry_count"": 0, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0016751,2026-08-25 15:22:45,PAYMENT_FAILED,TXN_097816,CUST_03864,Provider_A,WARNING,"{""failure_reason"": ""PROVIDER_TIMEOUT"", ""amount"": 3975.2, ""payment_method"": ""UPI"", ""retry_count"": 0, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0016752,2026-08-25 15:30:00,PROVIDER_DEGRADATION,,SYSTEM_TELEMETRY,Provider_A,CRITICAL,"{""incident_reason"": ""PROVIDER_TIMEOUT"", ""detail"": ""Upstream Banking Switch Gateway 504 Timeout Surge"", ""p99_latency_ms"": 13754, ""error_rate_pct"": 38.4, ""affected_routes"": [""HDFC_NETBANKING"", ""SBI_UPI_SWITCH"", ""ICICI_CARDS""], ""recommended_switch"": ""Provider_B""}"
EVT_0016753,2026-08-25 15:30:52,PAYMENT_FAILED,TXN_097827,CUST_10878,Provider_A,WARNING,"{""failure_reason"": ""PROVIDER_TIMEOUT"", ""amount"": 6140.21, ""payment_method"": ""UPI"", ""retry_count"": 0, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0016754,2026-08-25 15:33:08,PAYMENT_FAILED,TXN_097830,CUST_10369,Provider_B,WARNING,"{""failure_reason"": ""NETWORK_ERROR"", ""amount"": 2581.47, ""payment_method"": ""UPI"", ""retry_count"": 1, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0016755,2026-08-25 15:33:32,PAYMENT_RECOVERED,TXN_097640,CUST_23992,Provider_C,INFO,"{""recovered_amount"": 2717.14, ""recovery_channel"": ""AUTONOMOUS_SMART_RETRY"", ""time_to_recover_minutes"": 172, ""settlement_status"": ""CONFIRMED""}"
EVT_0016756,2026-08-25 15:33:33,PAYMENT_FAILED,TXN_097831,CUST_07236,Provider_B,WARNING,"{""failure_reason"": ""RECURRING_PAYMENT_FAILED"", ""amount"": 742.29, ""payment_method"": ""DEBIT_CARD"", ""retry_count"": 2, ""is_recoverable"": ""POSSIBLY"", ""recommended_action"": ""PAYMENT_METHOD_UPDATE""}"
EVT_0016757,2026-08-25 15:34:49,PAYMENT_RECOVERED,TXN_097791,CUST_15539,Provider_B,INFO,"{""recovered_amount"": 9220.48, ""recovery_channel"": ""AUTONOMOUS_SMART_RETRY"", ""time_to_recover_minutes"": 37, ""settlement_status"": ""CONFIRMED""}"
EVT_0016758,2026-08-25 15:36:06,PAYMENT_RECOVERED,TXN_097758,CUST_19588,Provider_A,INFO,"{""recovered_amount"": 10660.96, ""recovery_channel"": ""AUTONOMOUS_SMART_RETRY"", ""time_to_recover_minutes"": 69, ""settlement_status"": ""CONFIRMED""}"
EVT_0016759,2026-08-25 15:37:51,PAYMENT_FAILED,TXN_097838,CUST_00048,Provider_A,WARNING,"{""failure_reason"": ""PROVIDER_TIMEOUT"", ""amount"": 7122.84, ""payment_method"": ""CREDIT_CARD"", ""retry_count"": 1, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0016760,2026-08-25 15:38:29,PAYMENT_FAILED,TXN_097840,CUST_04467,Provider_A,WARNING,"{""failure_reason"": ""PROVIDER_TIMEOUT"", ""amount"": 1257.78, ""payment_method"": ""UPI"", ""retry_count"": 0, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0016761,2026-08-25 15:40:27,PAYMENT_RECOVERED,TXN_097734,CUST_02219,Provider_A,INFO,"{""recovered_amount"": 10551.51, ""recovery_channel"": ""AUTONOMOUS_SMART_RETRY"", ""time_to_recover_minutes"": 96, ""settlement_status"": ""CONFIRMED""}"
EVT_0016762,2026-08-25 15:45:00,PROVIDER_DEGRADATION,,SYSTEM_TELEMETRY,Provider_A,CRITICAL,"{""incident_reason"": ""PROVIDER_TIMEOUT"", ""detail"": ""Upstream Banking Switch Gateway 504 Timeout Surge"", ""p99_latency_ms"": 13463, ""error_rate_pct"": 31.8, ""affected_routes"": [""HDFC_NETBANKING"", ""SBI_UPI_SWITCH"", ""ICICI_CARDS""], ""recommended_switch"": ""Provider_B""}"
EVT_0016763,2026-08-25 15:46:00,PAYMENT_FAILED,TXN_097848,CUST_08571,Provider_A,WARNING,"{""failure_reason"": ""PROVIDER_TIMEOUT"", ""amount"": 3352.2, ""payment_method"": ""UPI"", ""retry_count"": 0, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0016764,2026-08-25 15:47:08,PAYMENT_RETRY,TXN_097830,CUST_10369,Provider_B,INFO,"{""attempt_number"": 1, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""NETWORK_ERROR""}"
EVT_0016765,2026-08-25 15:47:33,PAYMENT_RETRY,TXN_097831,CUST_07236,Provider_B,INFO,"{""attempt_number"": 1, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""RECURRING_PAYMENT_FAILED""}"
EVT_0016766,2026-08-25 15:48:47,CHECKOUT_ABANDONED,,CUST_11642,Provider_A,WARNING,"{""abandoned_step"": ""CART_REVIEW"", ""cart_value"": 2973.78, ""device_type"": ""DESKTOP_WEB"", ""intent_score"": 0.69, ""recovery_channel_suggested"": ""WHATSAPP_SAVED_CART_LINK""}"
EVT_0016767,2026-08-25 15:50:51,PAYMENT_RETRY,TXN_097838,CUST_00048,Provider_A,INFO,"{""attempt_number"": 1, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""PROVIDER_TIMEOUT""}"
EVT_0016768,2026-08-25 15:55:39,PAYMENT_FAILED,TXN_097861,CUST_02766,Provider_A,ERROR,"{""failure_reason"": ""CARD_EXPIRED"", ""amount"": 11944.75, ""payment_method"": ""DEBIT_CARD"", ""retry_count"": 0, ""is_recoverable"": ""POSSIBLY"", ""recommended_action"": ""PAYMENT_METHOD_UPDATE""}"
EVT_0016769,2026-08-25 15:59:33,PAYMENT_RETRY,TXN_097831,CUST_07236,Provider_B,INFO,"{""attempt_number"": 2, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""RECURRING_PAYMENT_FAILED""}"
EVT_0016770,2026-08-25 16:00:00,PROVIDER_DEGRADATION,,SYSTEM_TELEMETRY,Provider_A,CRITICAL,"{""incident_reason"": ""PROVIDER_TIMEOUT"", ""detail"": ""Upstream Banking Switch Gateway 504 Timeout Surge"", ""p99_latency_ms"": 14367, ""error_rate_pct"": 41.9, ""affected_routes"": [""HDFC_NETBANKING"", ""SBI_UPI_SWITCH"", ""ICICI_CARDS""], ""recommended_switch"": ""Provider_B""}"
EVT_0016771,2026-08-25 16:01:33,CHECKOUT_ABANDONED,,CUST_02595,Provider_D,WARNING,"{""abandoned_step"": ""PAYMENT_METHOD_SELECTION"", ""cart_value"": 2497.98, ""device_type"": ""MOBILE_WEB"", ""intent_score"": 0.83, ""recovery_channel_suggested"": ""WHATSAPP_SAVED_CART_LINK""}"
EVT_0016772,2026-08-25 16:01:57,PAYMENT_FAILED,TXN_097866,CUST_11239,Provider_B,WARNING,"{""failure_reason"": ""CARD_EXPIRED"", ""amount"": 1397.88, ""payment_method"": ""DEBIT_CARD"", ""retry_count"": 0, ""is_recoverable"": ""POSSIBLY"", ""recommended_action"": ""PAYMENT_METHOD_UPDATE""}"
EVT_0016773,2026-08-25 16:04:00,PAYMENT_RECOVERED,TXN_097848,CUST_08571,Provider_A,INFO,"{""recovered_amount"": 3352.2, ""recovery_channel"": ""AUTONOMOUS_SMART_RETRY"", ""time_to_recover_minutes"": 18, ""settlement_status"": ""CONFIRMED""}"
EVT_0016774,2026-08-25 16:04:30,PAYMENT_RECOVERED,TXN_097773,CUST_16489,Provider_A,INFO,"{""recovered_amount"": 3284.92, ""recovery_channel"": ""AUTONOMOUS_SMART_RETRY"", ""time_to_recover_minutes"": 84, ""settlement_status"": ""CONFIRMED""}"
EVT_0016775,2026-08-25 16:05:55,PAYMENT_FAILED,TXN_097872,CUST_12331,Provider_A,WARNING,"{""failure_reason"": ""PROVIDER_TIMEOUT"", ""amount"": 2973.91, ""payment_method"": ""DEBIT_CARD"", ""retry_count"": 0, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0016776,2026-08-25 16:06:00,PAYMENT_FAILED,TXN_097875,CUST_11812,Provider_D,ERROR,"{""failure_reason"": ""BANK_TIMEOUT"", ""amount"": 11215.29, ""payment_method"": ""WALLET"", ""retry_count"": 0, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0016777,2026-08-25 16:07:02,PAYMENT_FAILED,TXN_097876,CUST_01990,Provider_A,WARNING,"{""failure_reason"": ""PROVIDER_TIMEOUT"", ""amount"": 2473.0, ""payment_method"": ""CREDIT_CARD"", ""retry_count"": 1, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0016778,2026-08-25 16:08:11,PAYMENT_FAILED,TXN_097879,CUST_05359,Provider_A,ERROR,"{""failure_reason"": ""PROVIDER_TIMEOUT"", ""amount"": 10289.44, ""payment_method"": ""UPI"", ""retry_count"": 2, ""is_recoverable"": ""POSSIBLY"", ""recommended_action"": ""PAYMENT_LINK""}"
EVT_0016779,2026-08-25 16:11:11,PAYMENT_RETRY,TXN_097879,CUST_05359,Provider_A,INFO,"{""attempt_number"": 1, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""PROVIDER_TIMEOUT""}"
EVT_0016780,2026-08-25 16:13:02,PAYMENT_RETRY,TXN_097876,CUST_01990,Provider_A,INFO,"{""attempt_number"": 1, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""PROVIDER_TIMEOUT""}"
EVT_0016781,2026-08-25 16:14:11,PAYMENT_RETRY,TXN_097879,CUST_05359,Provider_A,INFO,"{""attempt_number"": 2, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""PROVIDER_TIMEOUT""}"
EVT_0016782,2026-08-25 16:15:00,PROVIDER_DEGRADATION,,SYSTEM_TELEMETRY,Provider_A,CRITICAL,"{""incident_reason"": ""PROVIDER_TIMEOUT"", ""detail"": ""Upstream Banking Switch Gateway 504 Timeout Surge"", ""p99_latency_ms"": 11521, ""error_rate_pct"": 36.9, ""affected_routes"": [""HDFC_NETBANKING"", ""SBI_UPI_SWITCH"", ""ICICI_CARDS""], ""recommended_switch"": ""Provider_B""}"
EVT_0016783,2026-08-25 16:17:28,PAYMENT_FAILED,TXN_097886,CUST_12780,Provider_A,WARNING,"{""failure_reason"": ""PROVIDER_TIMEOUT"", ""amount"": 3476.0, ""payment_method"": ""NET_BANKING"", ""retry_count"": 0, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0016784,2026-08-25 16:18:12,PAYMENT_FAILED,TXN_097887,CUST_10877,Provider_A,WARNING,"{""failure_reason"": ""BANK_TIMEOUT"", ""amount"": 5557.35, ""payment_method"": ""UPI"", ""retry_count"": 2, ""is_recoverable"": ""POSSIBLY"", ""recommended_action"": ""PAYMENT_LINK""}"
EVT_0016785,2026-08-25 16:20:23,PAYMENT_FAILED,TXN_097888,CUST_21347,Provider_A,WARNING,"{""failure_reason"": ""PROVIDER_TIMEOUT"", ""amount"": 3744.1, ""payment_method"": ""DEBIT_CARD"", ""retry_count"": 0, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0016786,2026-08-25 16:20:38,PAYMENT_RECOVERED,TXN_097769,CUST_11845,Provider_A,INFO,"{""recovered_amount"": 14574.87, ""recovery_channel"": ""AUTONOMOUS_SMART_RETRY"", ""time_to_recover_minutes"": 104, ""settlement_status"": ""CONFIRMED""}"
EVT_0016787,2026-08-25 16:21:12,PAYMENT_RETRY,TXN_097887,CUST_10877,Provider_A,INFO,"{""attempt_number"": 1, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""BANK_TIMEOUT""}"
EVT_0016788,2026-08-25 16:23:46,PAYMENT_RECOVERED,TXN_097805,CUST_21292,Provider_A,INFO,"{""recovered_amount"": 7684.1, ""recovery_channel"": ""AUTONOMOUS_SMART_RETRY"", ""time_to_recover_minutes"": 73, ""settlement_status"": ""CONFIRMED""}"
EVT_0016789,2026-08-25 16:28:12,PAYMENT_RETRY,TXN_097887,CUST_10877,Provider_A,INFO,"{""attempt_number"": 2, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""BANK_TIMEOUT""}"
EVT_0016790,2026-08-25 16:30:00,PROVIDER_DEGRADATION,,SYSTEM_TELEMETRY,Provider_A,CRITICAL,"{""incident_reason"": ""PROVIDER_TIMEOUT"", ""detail"": ""Upstream Banking Switch Gateway 504 Timeout Surge"", ""p99_latency_ms"": 15126, ""error_rate_pct"": 42.1, ""affected_routes"": [""HDFC_NETBANKING"", ""SBI_UPI_SWITCH"", ""ICICI_CARDS""], ""recommended_switch"": ""Provider_B""}"
EVT_0016791,2026-08-25 16:30:08,PAYMENT_FAILED,TXN_097897,CUST_00193,Provider_B,ERROR,"{""failure_reason"": ""BANK_TIMEOUT"", ""amount"": 23320.21, ""payment_method"": ""NET_BANKING"", ""retry_count"": 0, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0016792,2026-08-25 16:34:31,PAYMENT_RECOVERED,TXN_097786,CUST_09597,Provider_B,INFO,"{""recovered_amount"": 3524.5, ""recovery_channel"": ""AUTONOMOUS_SMART_RETRY"", ""time_to_recover_minutes"": 101, ""settlement_status"": ""CONFIRMED""}"
EVT_0016793,2026-08-25 16:37:58,PAYMENT_FAILED,TXN_097906,CUST_16849,Provider_A,WARNING,"{""failure_reason"": ""PROVIDER_TIMEOUT"", ""amount"": 3527.1, ""payment_method"": ""UPI"", ""retry_count"": 1, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0016794,2026-08-25 16:40:58,PAYMENT_RETRY,TXN_097906,CUST_16849,Provider_A,INFO,"{""attempt_number"": 1, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""PROVIDER_TIMEOUT""}"
EVT_0016795,2026-08-25 16:43:47,PAYMENT_RECOVERED,TXN_097793,CUST_11816,Provider_A,INFO,"{""recovered_amount"": 3917.36, ""recovery_channel"": ""AUTONOMOUS_SMART_RETRY"", ""time_to_recover_minutes"": 101, ""settlement_status"": ""CONFIRMED""}"
EVT_0016796,2026-08-25 16:45:00,PROVIDER_DEGRADATION,,SYSTEM_TELEMETRY,Provider_A,CRITICAL,"{""incident_reason"": ""PROVIDER_TIMEOUT"", ""detail"": ""Upstream Banking Switch Gateway 504 Timeout Surge"", ""p99_latency_ms"": 15673, ""error_rate_pct"": 40.4, ""affected_routes"": [""HDFC_NETBANKING"", ""SBI_UPI_SWITCH"", ""ICICI_CARDS""], ""recommended_switch"": ""Provider_B""}"
EVT_0016797,2026-08-25 16:48:07,CHECKOUT_ABANDONED,,CUST_09358,Provider_B,WARNING,"{""abandoned_step"": ""MANDATE_AUTHORIZATION"", ""cart_value"": 1910.79, ""device_type"": ""DESKTOP_WEB"", ""intent_score"": 0.93, ""recovery_channel_suggested"": ""WHATSAPP_SAVED_CART_LINK""}"
EVT_0016798,2026-08-25 16:49:45,PAYMENT_FAILED,TXN_097915,CUST_03220,Provider_B,WARNING,"{""failure_reason"": ""PROVIDER_TIMEOUT"", ""amount"": 3164.94, ""payment_method"": ""WALLET"", ""retry_count"": 0, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0016799,2026-08-25 16:53:20,PAYMENT_FAILED,TXN_097919,CUST_18449,Provider_A,WARNING,"{""failure_reason"": ""PROVIDER_TIMEOUT"", ""amount"": 1308.83, ""payment_method"": ""DEBIT_CARD"", ""retry_count"": 0, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0016800,2026-08-25 16:53:46,PAYMENT_FAILED,TXN_097920,CUST_10207,Provider_A,WARNING,"{""failure_reason"": ""PROVIDER_TIMEOUT"", ""amount"": 1529.9, ""payment_method"": ""UPI"", ""retry_count"": 1, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0016801,2026-08-25 16:56:45,PAYMENT_FAILED,TXN_097924,CUST_24400,Provider_B,ERROR,"{""failure_reason"": ""NETWORK_ERROR"", ""amount"": 14208.41, ""payment_method"": ""NET_BANKING"", ""retry_count"": 0, ""is_recoverable"": ""YES"", ""recommended_action"": ""RETRY""}"
EVT_0016802,2026-08-25 16:57:08,PAYMENT_RECOVERED,TXN_097897,CUST_00193,Provider_B,INFO,"{""recovered_amount"": 23320.21, ""recovery_channel"": ""AUTONOMOUS_SMART_RETRY"", ""time_to_recover_minutes"": 27, ""settlement_status"": ""CONFIRMED""}"
EVT_0016803,2026-08-25 16:58:24,CHECKOUT_ABANDONED,,CUST_01951,Provider_B,WARNING,"{""abandoned_step"": ""CART_REVIEW"", ""cart_value"": 2366.33, ""device_type"": ""MOBILE_APP"", ""intent_score"": 0.43, ""recovery_channel_suggested"": ""WHATSAPP_SAVED_CART_LINK""}"
EVT_0016804,2026-08-25 16:58:46,PAYMENT_RETRY,TXN_097920,CUST_10207,Provider_A,INFO,"{""attempt_number"": 1, ""max_allowed_attempts"": 3, ""strategy"": ""EXPONENTIAL_BACKOFF"", ""original_failure"": ""PROVIDER_TIMEOUT""}"
EVT_0016805,2026-08-25 17:00:00,PROVIDER_DEGRADATION,,SYSTEM_TELEMETRY,Provider_A,CRITICAL,"{""incident_reason"": ""PROVIDER_TIMEOUT"", ""detail"": ""Upstream Banking Switch Gateway 504 Timeout Surge"", ""p99_latency_ms"": 9026, ""error_rate_pct"": 40.1, ""affected_routes"": [""HDFC_NETBANKING"", ""SBI_UPI_SWITCH"", ""ICICI_CARDS""], ""recommended_switch"": ""Provider_B""}"
